tick,agent_id,row,col,active,budget
476,drone_0,549,892,1,428150.2
476,drone_1,1002,748,1,427453.9
476,dog_0,775,516,1,424703.8
476,dog_1,635,485,1,432440.9
476,dog_2,541,610,1,432268.6
476,dog_3,450,512,1,433927.8
477,drone_0,548,893,1,428107.7
477,drone_1,1001,748,1,427423.9
477,dog_0,775,517,1,424658.8
477,dog_1,634,485,1,432425.9
477,dog_2,540,609,1,432247.4
477,dog_3,450,513,1,433912.8
478,drone_0,547,894,1,428065.3
478,drone_1,1000,747,1,427381.5
478,dog_0,774,518,1,424595.1
478,dog_1,633,486,1,432404.7
478,dog_2,540,608,1,432217.4
478,dog_3,450,514,1,433882.7
479,drone_0,546,895,1,428022.8
479,drone_1,999,746,1,427339.0
479,dog_0,773,519,1,424531.4
479,dog_1,632,486,1,432389.7
479,dog_2,539,609,1,432174.9
479,dog_3,449,514,1,433852.7
480,drone_0,545,896,1,427980.4
480,drone_1,998,745,1,427296.6
480,dog_0,772,520,1,424467.8
480,dog_1,631,487,1,432368.5
480,dog_2,539,610,1,432144.9
480,dog_3,448,515,1,433810.3
481,drone_0,544,897,1,427937.9
481,drone_1,997,744,1,427254.1
481,dog_0,771,521,1,424404.1
481,dog_1,632,488,1,432347.3
481,dog_2,538,610,1,432114.9
481,dog_3,447,516,1,433767.8
482,drone_0,543,898,1,427895.5
482,drone_1,996,745,1,427211.7
482,dog_0,771,522,1,424359.1
482,dog_1,632,489,1,432332.3
482,dog_2,537,611,1,432072.5
482,dog_3,446,517,1,433725.4
483,drone_0,543,899,1,427865.5
483,drone_1,997,746,1,427169.2
483,dog_0,771,523,1,424314.1
483,dog_1,632,490,1,432317.2
483,dog_2,537,610,1,432057.5
483,dog_3,445,518,1,433682.9
484,drone_0,544,898,1,427823.0
484,drone_1,998,747,1,427126.8
484,dog_0,770,524,1,424250.4
484,dog_1,632,491,1,432287.2
484,dog_2,536,611,1,432036.2
484,dog_3,444,519,1,433640.5
485,drone_0,545,897,1,427780.6
485,drone_1,997,747,1,427096.8
485,dog_0,769,525,1,424186.7
485,dog_1,632,492,1,432272.2
485,dog_2,535,612,1,431993.8
485,dog_3,445,520,1,433619.3
486,drone_0,546,896,1,427738.1
486,drone_1,998,746,1,427054.3
486,dog_0,768,526,1,424123.0
486,dog_1,633,493,1,432251.0
486,dog_2,535,611,1,431963.8
486,dog_3,446,521,1,433576.8
487,drone_0,547,895,1,427695.7
487,drone_1,999,745,1,427011.9
487,dog_0,767,527,1,424059.4
487,dog_1,634,494,1,432208.5
487,dog_2,534,612,1,431942.5
487,dog_3,447,521,1,433561.8
488,drone_0,548,894,1,427653.2
488,drone_1,1000,744,1,426969.4
488,dog_0,766,528,1,423995.7
488,dog_1,634,495,1,432193.5
488,dog_2,533,613,1,431900.1
488,dog_3,446,520,1,433519.4
489,drone_0,549,895,1,427610.8
489,drone_1,999,743,1,426927.0
489,dog_0,765,529,1,423932.0
489,dog_1,635,496,1,432172.3
489,dog_2,533,612,1,431885.1
489,dog_3,445,521,1,433476.9
490,drone_0,550,896,1,427568.3
490,drone_1,998,742,1,426884.5
490,dog_0,764,530,1,423868.3
490,dog_1,636,497,1,432129.9
490,dog_2,532,613,1,431842.6
490,dog_3,444,522,1,433434.5
491,drone_0,549,897,1,427525.9
491,drone_1,997,741,1,426842.1
491,dog_0,763,531,1,423804.7
491,dog_1,636,498,1,432114.9
491,dog_2,531,614,1,431800.2
491,dog_3,443,523,1,433392.0
492,drone_0,548,898,1,427483.4
492,drone_1,998,740,1,426799.6
492,dog_0,762,532,1,423741.0
492,dog_1,637,499,1,432072.4
492,dog_2,531,613,1,431785.2
492,dog_3,443,524,1,433362.0
493,drone_0,547,899,1,427441.0
493,drone_1,997,739,1,426757.2
493,dog_0,761,532,1,423696.0
493,dog_1,637,500,1,432057.4
493,dog_2,531,612,1,431755.2
493,dog_3,442,525,1,433319.6
494,drone_0,547,898,1,427411.0
494,drone_1,997,738,1,426727.2
494,dog_0,760,533,1,423632.3
494,dog_1,638,501,1,432015.0
494,dog_2,531,611,1,431725.2
494,dog_3,441,526,1,433277.1
495,drone_0,547,899,1,427381.0
495,drone_1,998,739,1,426684.7
495,dog_0,759,533,1,423587.3
495,dog_1,638,502,1,431984.9
495,dog_2,532,610,1,431682.7
495,dog_3,441,527,1,433247.1
496,drone_0,547,900,1,427350.9
496,drone_1,999,740,1,426642.3
496,dog_0,758,534,1,423523.6
496,dog_1,639,503,1,431942.5
496,dog_2,533,610,1,431652.7
496,dog_3,440,528,1,433204.6
497,drone_0,546,901,1,427308.5
497,drone_1,1000,741,1,426599.8
497,dog_0,757,534,1,423478.6
497,dog_1,639,504,1,431927.5
497,dog_2,534,609,1,431610.2
497,dog_3,439,529,1,433162.2
498,drone_0,546,902,1,427278.5
498,drone_1,1001,740,1,426557.4
498,dog_0,756,533,1,423414.9
498,dog_1,639,505,1,431912.5
498,dog_2,535,609,1,431580.2
498,dog_3,439,530,1,433132.2
499,drone_0,545,903,1,427236.0
499,drone_1,1002,739,1,426514.9
499,dog_0,755,533,1,423369.9
499,dog_1,639,506,1,431897.5
499,dog_2,536,608,1,431537.8
499,dog_3,438,531,1,433111.0
500,drone_0,544,904,1,427193.6
500,drone_1,1001,738,1,426472.5
500,dog_0,754,533,1,423324.9
500,dog_1,639,507,1,431867.5
500,dog_2,537,608,1,431507.8
500,dog_3,438,532,1,433095.9
501,drone_0,543,905,1,427151.1
501,drone_1,1002,738,1,426442.5
501,dog_0,753,533,1,423279.8
501,dog_1,638,507,1,431852.4
501,dog_2,537,607,1,431492.8
501,dog_3,437,532,1,433080.9
502,drone_0,542,905,1,427121.1
502,drone_1,1003,737,1,426400.0
502,dog_0,752,533,1,423234.8
502,dog_1,637,508,1,431810.0
502,dog_2,538,606,1,431450.3
502,dog_3,436,532,1,433050.9
503,drone_0,541,906,1,427078.7
503,drone_1,1002,736,1,426357.6
503,dog_0,751,533,1,423189.8
503,dog_1,636,509,1,431759.1
503,dog_2,539,606,1,431420.3
503,dog_3,435,532,1,433020.9
504,drone_0,540,907,1,427036.2
504,drone_1,1001,737,1,426315.1
504,dog_0,750,532,1,423126.1
504,dog_1,636,510,1,431723.0
504,dog_2,539,605,1,431405.3
504,dog_3,436,533,1,432999.7
505,drone_0,540,906,1,427006.2
505,drone_1,1000,736,1,426272.7
505,dog_0,749,531,1,423062.5
505,dog_1,636,511,1,431699.0
505,dog_2,538,604,1,431362.8
505,dog_3,436,534,1,432969.7
506,drone_0,541,905,1,426963.8
506,drone_1,999,735,1,426230.2
506,dog_0,748,530,1,422998.8
506,dog_1,637,512,1,431677.8
506,dog_2,537,603,1,431311.9
506,dog_3,435,535,1,432927.2
507,drone_0,540,904,1,426921.3
507,drone_1,998,735,1,426200.2
507,dog_0,748,529,1,422953.8
507,dog_1,636,513,1,431656.6
507,dog_2,537,602,1,431296.9
507,dog_3,434,536,1,432906.0
508,drone_0,539,903,1,426878.9
508,drone_1,997,734,1,426157.8
508,dog_0,747,528,1,422890.1
508,dog_1,637,514,1,431605.6
508,dog_2,538,601,1,431275.7
508,dog_3,435,537,1,432884.8
509,drone_0,538,904,1,426836.4
509,drone_1,996,734,1,426127.7
509,dog_0,746,528,1,422845.1
509,dog_1,637,515,1,431560.6
509,dog_2,539,601,1,431245.6
509,dog_3,436,538,1,432863.5
510,drone_0,538,905,1,426806.4
510,drone_1,995,734,1,426097.7
510,dog_0,745,529,1,422781.4
510,dog_1,637,516,1,431515.6
510,dog_2,540,601,1,431230.6
510,dog_3,437,539,1,432842.3
511,drone_0,537,906,1,426763.9
511,drone_1,994,733,1,426055.3
511,dog_0,745,530,1,422736.4
511,dog_1,637,517,1,431470.6
511,dog_2,541,601,1,431215.6
511,dog_3,438,540,1,432799.9
512,drone_0,537,907,1,426733.9
512,drone_1,993,733,1,426025.3
512,dog_0,744,531,1,422672.7
512,dog_1,637,518,1,431425.5
512,dog_2,542,601,1,431200.6
512,dog_3,439,541,1,432757.4
513,drone_0,536,908,1,426691.5
513,drone_1,992,732,1,425982.8
513,dog_0,743,532,1,422609.0
513,dog_1,638,519,1,431361.9
513,dog_2,541,601,1,431185.6
513,dog_3,440,542,1,432715.0
514,drone_0,536,909,1,426661.5
514,drone_1,991,732,1,425952.8
514,dog_0,742,531,1,422545.3
514,dog_1,639,520,1,431298.2
514,dog_2,540,601,1,431170.6
514,dog_3,441,543,1,432672.5
515,drone_0,536,910,1,426631.4
515,drone_1,990,731,1,425910.3
515,dog_0,741,531,1,422500.3
515,dog_1,640,520,1,431253.2
515,dog_2,539,601,1,431140.6
515,dog_3,442,544,1,432630.1
516,drone_0,536,911,1,426601.4
516,drone_1,989,730,1,425867.9
516,dog_0,740,531,1,422455.3
516,dog_1,641,520,1,431208.2
516,dog_2,538,602,1,431089.7
516,dog_3,443,545,1,432587.6
517,drone_0,535,912,1,426559.0
517,drone_1,988,729,1,425825.4
517,dog_0,739,532,1,422391.6
517,dog_1,642,520,1,431163.1
517,dog_2,537,601,1,431068.4
517,dog_3,444,546,1,432545.2
518,drone_0,535,913,1,426529.0
518,drone_1,987,728,1,425783.0
518,dog_0,738,533,1,422349.2
518,dog_1,643,520,1,431118.1
518,dog_2,536,600,1,431026.0
518,dog_3,445,546,1,432515.2
519,drone_0,536,914,1,426486.5
519,drone_1,986,729,1,425740.5
519,dog_0,737,534,1,422328.0
519,dog_1,644,521,1,431054.4
519,dog_2,537,600,1,430996.0
519,dog_3,446,546,1,432500.2
520,drone_0,537,915,1,426444.1
520,drone_1,987,729,1,425710.5
520,dog_0,736,535,1,422306.7
520,dog_1,645,522,1,430990.8
520,dog_2,536,599,1,430974.7
520,dog_3,447,545,1,432457.7
521,drone_0,538,914,1,426401.6
521,drone_1,988,728,1,425668.1
521,dog_0,735,534,1,422285.5
521,dog_1,645,523,1,430945.7
521,dog_2,535,598,1,430932.3
521,dog_3,448,545,1,432427.7
522,drone_0,539,915,1,426359.2
522,drone_1,989,727,1,425625.6
522,dog_0,734,534,1,422270.5
522,dog_1,646,524,1,430882.1
522,dog_2,536,598,1,430902.3
522,dog_3,449,544,1,432385.2
523,drone_0,540,914,1,426316.7
523,drone_1,988,726,1,425583.2
523,dog_0,733,533,1,422249.3
523,dog_1,647,525,1,430818.4
523,dog_2,535,597,1,430881.1
523,dog_3,450,544,1,432370.2
524,drone_0,541,913,1,426274.3
524,drone_1,989,725,1,425540.7
524,dog_0,732,532,1,422228.0
524,dog_1,646,526,1,430754.7
524,dog_2,534,596,1,430859.8
524,dog_3,450,543,1,432355.2
525,drone_0,542,912,1,426231.8
525,drone_1,988,724,1,425498.3
525,dog_0,731,531,1,422164.4
525,dog_1,647,527,1,430627.4
525,dog_2,535,596,1,430829.8
525,dog_3,450,542,1,432340.2
526,drone_0,543,911,1,426189.4
526,drone_1,989,723,1,425455.8
526,dog_0,730,530,1,422100.7
526,dog_1,646,528,1,430606.2
526,dog_2,536,596,1,430799.8
526,dog_3,449,543,1,432297.8
527,drone_0,543,912,1,426159.4
527,drone_1,988,722,1,425413.4
527,dog_0,729,530,1,422055.7
527,dog_1,646,529,1,430591.1
527,dog_2,537,595,1,430778.6
527,dog_3,449,542,1,432267.8
528,drone_0,542,913,1,426116.9
528,drone_1,989,721,1,425370.9
528,dog_0,728,530,1,422010.7
528,dog_1,646,530,1,430576.1
528,dog_2,538,595,1,430748.6
528,dog_3,449,541,1,432237.7
529,drone_0,541,914,1,426074.5
529,drone_1,990,720,1,425328.5
529,dog_0,728,529,1,421965.6
529,dog_1,647,531,1,430554.9
529,dog_2,539,595,1,430718.5
529,dog_3,448,542,1,432195.3
530,drone_0,542,915,1,426032.0
530,drone_1,989,719,1,425286.0
530,dog_0,727,528,1,421902.0
530,dog_1,646,532,1,430533.7
530,dog_2,540,596,1,430697.3
530,dog_3,448,543,1,432165.3
531,drone_0,543,916,1,425989.6
531,drone_1,990,718,1,425243.6
531,dog_0,728,528,1,421856.9
531,dog_1,645,533,1,430512.5
531,dog_2,541,597,1,430676.1
531,dog_3,448,544,1,432135.3
532,drone_0,544,917,1,425947.1
532,drone_1,991,717,1,425201.2
532,dog_0,729,529,1,421793.3
532,dog_1,645,534,1,430497.5
532,dog_2,542,598,1,430654.9
532,dog_3,447,544,1,432105.2
533,drone_0,545,918,1,425904.7
533,drone_1,990,716,1,425158.7
533,dog_0,730,529,1,421748.2
533,dog_1,645,535,1,430482.4
533,dog_2,543,598,1,430624.9
533,dog_3,446,545,1,432062.8
534,drone_0,546,919,1,425862.2
534,drone_1,991,715,1,425116.3
534,dog_0,729,528,1,421684.6
534,dog_1,645,536,1,430467.4
534,dog_2,544,598,1,430594.8
534,dog_3,445,545,1,432032.8
535,drone_0,547,920,1,425819.8
535,drone_1,990,714,1,425073.8
535,dog_0,728,527,1,421620.9
535,dog_1,644,537,1,430446.2
535,dog_2,545,597,1,430573.6
535,dog_3,446,544,1,431990.3
536,drone_0,548,921,1,425777.3
536,drone_1,991,713,1,425031.4
536,dog_0,727,527,1,421575.9
536,dog_1,644,538,1,430410.2
536,dog_2,546,597,1,430543.6
536,dog_3,447,543,1,431947.9
537,drone_0,549,922,1,425734.9
537,drone_1,992,712,1,424988.9
537,dog_0,726,528,1,421512.2
537,dog_1,644,539,1,430374.2
537,dog_2,545,597,1,430528.6
537,dog_3,447,542,1,431917.9
538,drone_0,550,923,1,425692.4
538,drone_1,991,711,1,424946.5
538,dog_0,726,529,1,421467.2
538,dog_1,643,539,1,430338.2
538,dog_2,544,597,1,430498.6
538,dog_3,448,541,1,431875.4
539,drone_0,551,924,1,425650.0
539,drone_1,990,710,1,424904.0
539,dog_0,726,530,1,421422.2
539,dog_1,644,538,1,430287.2
539,dog_2,543,597,1,430483.6
539,dog_3,449,540,1,431854.2
540,drone_0,552,925,1,425607.5
540,drone_1,989,709,1,424861.6
540,dog_0,725,531,1,421358.5
540,dog_1,645,539,1,430266.0
540,dog_2,544,597,1,430453.6
540,dog_3,448,540,1,431839.2
541,drone_0,553,926,1,425565.1
541,drone_1,988,708,1,424819.1
541,dog_0,724,530,1,421294.8
541,dog_1,646,540,1,430244.8
541,dog_2,543,598,1,430411.1
541,dog_3,447,540,1,431809.2
542,drone_0,554,927,1,425522.6
542,drone_1,987,707,1,424776.7
542,dog_0,723,531,1,421273.6
542,dog_1,646,541,1,430229.8
542,dog_2,544,598,1,430381.1
542,dog_3,447,539,1,431794.2
543,drone_0,555,928,1,425480.2
543,drone_1,986,706,1,424734.2
543,dog_0,723,532,1,421237.6
543,dog_1,646,542,1,430199.8
543,dog_2,544,597,1,430351.1
543,dog_3,446,539,1,431764.2
544,drone_0,556,929,1,425437.7
544,drone_1,985,707,1,424691.8
544,dog_0,723,533,1,421222.6
544,dog_1,645,543,1,430178.5
544,dog_2,543,598,1,430308.6
544,dog_3,445,539,1,431749.1
545,drone_0,557,930,1,425395.3
545,drone_1,984,706,1,424649.3
545,dog_0,724,534,1,421201.3
545,dog_1,644,544,1,430157.3
545,dog_2,542,598,1,430293.6
545,dog_3,444,540,1,431706.7
546,drone_0,558,931,1,425352.8
546,drone_1,983,707,1,424606.9
546,dog_0,724,535,1,421186.3
546,dog_1,644,545,1,430142.3
546,dog_2,541,598,1,430278.6
546,dog_3,444,541,1,431676.7
547,drone_0,559,932,1,425310.4
547,drone_1,982,708,1,424564.4
547,dog_0,724,536,1,421162.3
547,dog_1,644,546,1,430127.3
547,dog_2,541,597,1,430263.6
547,dog_3,444,542,1,431646.7
548,drone_0,560,933,1,425267.9
548,drone_1,981,709,1,424522.0
548,dog_0,725,536,1,421126.3
548,dog_1,643,547,1,430106.1
548,dog_2,541,596,1,430233.6
548,dog_3,445,543,1,431604.2
549,drone_0,561,934,1,425225.5
549,drone_1,980,708,1,424479.5
549,dog_0,726,536,1,421096.3
549,dog_1,642,548,1,430084.8
549,dog_2,540,595,1,430191.1
549,dog_3,446,543,1,431574.2
550,drone_0,562,935,1,425183.1
550,drone_1,979,709,1,424437.1
550,dog_0,725,535,1,421045.3
550,dog_1,642,549,1,430069.8
550,dog_2,540,594,1,430176.1
550,dog_3,445,544,1,431531.8
551,drone_0,563,936,1,425140.6
551,drone_1,978,710,1,424394.6
551,dog_0,725,534,1,421009.3
551,dog_1,642,550,1,430039.8
551,dog_2,540,593,1,430161.1
551,dog_3,444,545,1,431489.3
552,drone_0,564,937,1,425098.2
552,drone_1,977,709,1,424352.2
552,dog_0,724,533,1,420958.4
552,dog_1,641,551,1,429997.4
552,dog_2,539,594,1,430139.9
552,dog_3,443,546,1,431446.9
553,drone_0,565,938,1,425055.7
553,drone_1,976,710,1,424309.7
553,dog_0,725,533,1,420922.4
553,dog_1,640,552,1,429954.9
553,dog_2,539,593,1,430109.9
553,dog_3,443,547,1,431416.8
554,drone_0,566,939,1,425013.3
554,drone_1,975,711,1,424267.3
554,dog_0,726,534,1,420879.9
554,dog_1,640,553,1,429924.9
554,dog_2,538,594,1,430088.7
554,dog_3,442,548,1,431395.6
555,drone_0,567,940,1,424970.8
555,drone_1,974,710,1,424224.8
555,dog_0,726,533,1,420843.9
555,dog_1,640,554,1,429894.9
555,dog_2,538,595,1,430058.6
555,dog_3,442,547,1,431365.6
556,drone_0,568,941,1,424928.4
556,drone_1,973,711,1,424182.4
556,dog_0,725,532,1,420780.2
556,dog_1,639,555,1,429873.7
556,dog_2,539,595,1,430028.6
556,dog_3,442,546,1,431335.6
557,drone_0,568,942,1,424898.3
557,drone_1,972,712,1,424139.9
557,dog_0,724,532,1,420744.2
557,dog_1,639,556,1,429858.7
557,dog_2,540,596,1,430007.4
557,dog_3,442,545,1,431305.6
558,drone_0,569,942,1,424868.3
558,drone_1,971,713,1,424097.5
558,dog_0,724,531,1,420708.2
558,dog_1,640,557,1,429816.2
558,dog_2,541,595,1,429965.0
558,dog_3,443,544,1,431263.1
559,drone_0,570,943,1,424825.9
559,drone_1,970,714,1,424055.0
559,dog_0,723,530,1,420687.0
559,dog_1,640,558,1,429801.2
559,dog_2,541,596,1,429934.9
559,dog_3,444,544,1,431233.1
560,drone_0,571,942,1,424783.4
560,drone_1,971,715,1,424012.6
560,dog_0,724,529,1,420623.3
560,dog_1,641,559,1,429780.0
560,dog_2,541,597,1,429919.9
560,dog_3,444,543,1,431203.1
561,drone_0,572,941,1,424741.0
561,drone_1,972,716,1,423970.1
561,dog_0,725,530,1,420559.6
561,dog_1,642,560,1,429758.8
561,dog_2,542,598,1,429898.7
561,dog_3,443,543,1,431173.1
562,drone_0,573,941,1,424711.0
562,drone_1,973,717,1,423927.7
562,dog_0,726,531,1,420495.9
562,dog_1,643,561,1,429716.3
562,dog_2,543,598,1,429868.7
562,dog_3,442,543,1,431143.1
563,drone_0,574,940,1,424668.5
563,drone_1,974,718,1,423885.3
563,dog_0,726,532,1,420450.9
563,dog_1,644,561,1,429692.3
563,dog_2,544,598,1,429838.7
563,dog_3,441,542,1,431100.6
564,drone_0,575,940,1,424638.5
564,drone_1,974,719,1,423855.2
564,dog_0,727,533,1,420387.3
564,dog_1,643,561,1,429662.3
564,dog_2,545,597,1,429817.4
564,dog_3,440,541,1,431058.2
565,drone_0,576,940,1,424608.5
565,drone_1,975,720,1,423812.8
565,dog_0,728,533,1,420342.2
565,dog_1,642,561,1,429632.3
565,dog_2,546,597,1,429787.4
565,dog_3,439,540,1,431015.7
566,drone_0,577,939,1,424566.0
566,drone_1,976,721,1,423770.3
566,dog_0,729,534,1,420321.0
566,dog_1,641,560,1,429611.0
566,dog_2,547,598,1,429745.0
566,dog_3,438,539,1,430973.3
567,drone_0,578,938,1,424523.6
567,drone_1,977,722,1,423727.9
567,dog_0,730,535,1,420299.8
567,dog_1,640,561,1,429568.6
567,dog_2,548,599,1,429723.8
567,dog_3,439,538,1,430952.0
568,drone_0,579,939,1,424481.1
568,drone_1,976,723,1,423685.4
568,dog_0,730,536,1,420284.8
568,dog_1,639,561,1,429538.6
568,dog_2,549,599,1,429708.8
568,dog_3,440,538,1,430922.0
569,drone_0,580,938,1,424438.7
569,drone_1,977,724,1,423643.0
569,dog_0,730,537,1,420269.8
569,dog_1,638,561,1,429523.6
569,dog_2,550,599,1,429693.7
569,dog_3,441,539,1,430879.6
570,drone_0,581,937,1,424396.2
570,drone_1,977,725,1,423613.0
570,dog_0,731,538,1,420248.5
570,dog_1,637,561,1,429508.6
570,dog_2,551,599,1,429663.7
570,dog_3,442,540,1,430837.1
571,drone_0,582,936,1,424353.8
571,drone_1,976,726,1,423570.5
571,dog_0,732,538,1,420233.5
571,dog_1,636,562,1,429466.1
571,dog_2,552,598,1,429621.3
571,dog_3,443,541,1,430794.7
572,drone_0,583,935,1,424311.4
572,drone_1,976,727,1,423540.5
572,dog_0,733,539,1,420212.3
572,dog_1,635,562,1,429436.1
572,dog_2,553,598,1,429591.3
572,dog_3,443,540,1,430764.7
573,drone_0,584,934,1,424268.9
573,drone_1,977,728,1,423498.1
573,dog_0,732,540,1,420148.6
573,dog_1,634,563,1,429393.6
573,dog_2,554,597,1,429548.8
573,dog_3,444,539,1,430722.2
574,drone_0,584,933,1,424238.9
574,drone_1,977,729,1,423468.1
574,dog_0,732,541,1,420103.6
574,dog_1,634,564,1,429363.6
574,dog_2,555,596,1,429527.6
574,dog_3,443,539,1,430692.2
575,drone_0,584,932,1,424208.9
575,drone_1,976,730,1,423425.6
575,dog_0,731,542,1,420039.9
575,dog_1,633,565,1,429342.4
575,dog_2,556,596,1,429497.6
575,dog_3,442,539,1,430662.2
576,drone_0,584,931,1,424178.9
576,drone_1,977,731,1,423383.2
576,dog_0,730,542,1,419994.9
576,dog_1,634,566,1,429321.2
576,dog_2,557,595,1,429476.4
576,dog_3,442,538,1,430647.2
577,drone_0,584,930,1,424148.8
577,drone_1,978,730,1,423340.7
577,dog_0,729,542,1,419949.9
577,dog_1,635,567,1,429193.8
577,dog_2,558,595,1,429446.3
577,dog_3,441,538,1,430617.2
578,drone_0,585,929,1,424106.4
578,drone_1,979,731,1,423298.3
578,dog_0,728,542,1,419904.9
578,dog_1,635,568,1,429103.8
578,dog_2,559,596,1,429425.1
578,dog_3,440,538,1,430587.1
579,drone_0,586,928,1,424063.9
579,drone_1,980,731,1,423268.2
579,dog_0,727,542,1,419859.8
579,dog_1,634,568,1,429088.8
579,dog_2,560,596,1,429395.1
579,dog_3,439,537,1,430565.9
580,drone_0,587,929,1,424021.5
580,drone_1,981,731,1,423238.2
580,dog_0,726,542,1,419814.8
580,dog_1,633,569,1,429046.3
580,dog_2,559,597,1,429373.9
580,dog_3,438,538,1,430544.7
581,drone_0,588,928,1,423979.0
581,drone_1,982,731,1,423208.2
581,dog_0,725,542,1,419769.8
581,dog_1,632,570,1,429003.9
581,dog_2,558,598,1,429331.4
581,dog_3,438,537,1,430529.7
582,drone_0,589,929,1,423936.6
582,drone_1,983,731,1,423178.2
582,dog_0,724,543,1,419706.1
582,dog_1,631,571,1,428982.7
582,dog_2,558,597,1,429316.4
582,dog_3,437,537,1,430499.7
583,drone_0,590,930,1,423894.2
583,drone_1,984,731,1,423148.2
583,dog_0,723,543,1,419661.1
583,dog_1,631,572,1,428952.6
583,dog_2,557,598,1,429295.2
583,dog_3,436,537,1,430484.7
584,drone_0,591,931,1,423851.7
584,drone_1,985,731,1,423118.2
584,dog_0,722,543,1,419616.1
584,dog_1,631,573,1,428937.6
584,dog_2,556,599,1,429252.7
584,dog_3,435,538,1,430463.4
585,drone_0,592,932,1,423809.3
585,drone_1,986,731,1,423088.1
585,dog_0,721,543,1,419571.1
585,dog_1,631,574,1,428922.6
585,dog_2,555,600,1,429210.3
585,dog_3,436,539,1,430421.0
586,drone_0,593,932,1,423779.2
586,drone_1,987,731,1,423058.1
586,dog_0,720,543,1,419526.0
586,dog_1,631,575,1,428907.6
586,dog_2,554,601,1,429167.8
586,dog_3,437,539,1,430406.0
587,drone_0,594,933,1,423736.8
587,drone_1,988,730,1,423015.7
587,dog_0,719,543,1,419481.0
587,dog_1,632,576,1,428865.2
587,dog_2,553,602,1,429125.4
587,dog_3,438,540,1,430363.5
588,drone_0,595,932,1,423694.3
588,drone_1,989,729,1,422973.2
588,dog_0,718,544,1,419417.3
588,dog_1,632,577,1,428835.2
588,dog_2,552,603,1,429083.0
588,dog_3,439,541,1,430321.1
589,drone_0,596,931,1,423651.9
589,drone_1,990,728,1,422930.8
589,dog_0,717,544,1,419372.3
589,dog_1,631,578,1,428813.9
589,dog_2,552,604,1,429052.9
589,dog_3,440,542,1,430278.6
590,drone_0,597,932,1,423609.4
590,drone_1,991,727,1,422888.3
590,dog_0,716,544,1,419327.3
590,dog_1,631,579,1,428798.9
590,dog_2,551,605,1,429031.7
590,dog_3,441,543,1,430236.2
591,drone_0,598,931,1,423567.0
591,drone_1,990,726,1,422845.9
591,dog_0,715,544,1,419282.3
591,dog_1,631,580,1,428783.9
591,dog_2,551,606,1,429016.7
591,dog_3,442,544,1,430193.7
592,drone_0,599,932,1,423524.5
592,drone_1,991,725,1,422803.4
592,dog_0,714,544,1,419237.2
592,dog_1,631,581,1,428768.9
592,dog_2,551,607,1,428986.7
592,dog_3,441,545,1,430151.3
593,drone_0,600,931,1,423482.1
593,drone_1,990,724,1,422761.0
593,dog_0,713,544,1,419192.2
593,dog_1,631,582,1,428753.9
593,dog_2,550,608,1,428965.5
593,dog_3,441,546,1,430121.3
594,drone_0,601,932,1,423439.7
594,drone_1,991,723,1,422718.5
594,dog_0,712,544,1,419147.2
594,dog_1,631,583,1,428738.9
594,dog_2,551,609,1,428923.0
594,dog_3,440,546,1,430091.3
595,drone_0,602,931,1,423397.2
595,drone_1,990,722,1,422676.1
595,dog_0,711,545,1,419083.5
595,dog_1,632,584,1,428717.7
595,dog_2,552,610,1,428901.8
595,dog_3,440,545,1,430061.2
596,drone_0,603,930,1,423354.8
596,drone_1,991,721,1,422633.6
596,dog_0,711,544,1,419038.5
596,dog_1,633,585,1,428675.2
596,dog_2,553,611,1,428880.6
596,dog_3,439,546,1,430018.8
597,drone_0,604,929,1,423312.3
597,drone_1,992,720,1,422591.2
597,dog_0,710,543,1,418974.8
597,dog_1,632,586,1,428632.8
597,dog_2,554,611,1,428850.6
597,dog_3,439,545,1,429988.8
598,drone_0,605,929,1,423282.3
598,drone_1,991,719,1,422548.8
598,dog_0,709,544,1,418911.2
598,dog_1,631,587,1,428590.3
598,dog_2,554,610,1,428835.5
598,dog_3,438,545,1,429958.8
599,drone_0,606,928,1,423239.8
599,drone_1,992,718,1,422506.3
599,dog_0,708,545,1,418847.5
599,dog_1,630,587,1,428575.3
599,dog_2,555,609,1,428793.1
599,dog_3,439,546,1,429916.3
